"bucket","prefix","depth","count_distinct_key","max_depth","avg_depth","max_size","min_size","avg_size","sum_size","count_distinct_suffix","distinct_suffix","count_distinct_storage_class","distinct_storage_class","is_intt","ratio_intt_coverage_count","ratio_intt_coverage_size","is_version","count_version","ratio_version_latest_count","ratio_version_latest_size","max_last_modified_date","max_days_since_last_modified","min_last_modified_date","min_days_since_last_modified","avg_days_since_last_modified","count_distinct_owner","distinct_owner"
"sample-bucket","CapsuleGirder/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","139344","4480","71912","143824","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-08-08 09:02:32","281","2023-08-08 09:02:30","281","281","0","{NULL}"
"sample-bucket","CapsuleGirder/orbit",2,"1",2,"2","80","48","64","128","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.37500000000000000000","2023-08-07 12:58:15","282","2023-08-07 12:57:38","282","282","0","{NULL}"
"sample-bucket","CapsuleGirder/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"1",2,"2","112","112","112","112","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-08-08 10:13:03","281","2023-08-08 10:13:03","281","281","0","{NULL}"
"sample-bucket","CapsuleGirder/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"1",2,"2","48","48","48","96","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.50000000000000000000","2023-10-29 12:59:22","199","2023-08-08 10:12:35","281","240","0","{NULL}"
"sample-bucket","CapsuleGirder/WindshieldPayload.GroutLandinggear-EasementChisel",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-11-12 14:15:26","185","2023-11-12 14:15:26","185","185","0","{NULL}"
"sample-bucket","SpoilerOrbit",1,"7",4,"3","139344","48","14430","865824","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","2","0.00121964741102117751","2023-12-25 13:49:51","142","2023-07-24 11:40:13","296","212","0","{NULL}"
"sample-bucket","SpoilerOrbit/SteeringrackOxygensensor",2,"3",4,"4","139344","64","47952","287712","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-25 13:49:51","142","2023-12-25 13:49:46","142","142","0","{NULL}"
"sample-bucket","SpoilerOrbit/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"3",4,"4","139344","64","47952","287712","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-25 13:49:51","142","2023-12-25 13:49:46","142","142","0","{NULL}"
"sample-bucket","SpoilerOrbit/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","139344","4448","71896","143792","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-25 13:49:49","142","2023-12-25 13:49:46","142","142","0","{NULL}"
"sample-bucket","SpoilerOrbit/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"1",2,"2","112","112","112","112","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-07-24 13:13:00","296","2023-07-24 13:13:00","296","296","0","{NULL}"
"sample-bucket","SpoilerOrbit/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"1",2,"2","48","48","48","96","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.50000000000000000000","2023-10-29 12:59:50","199","2023-07-24 11:40:13","296","248","0","{NULL}"
"sample-bucket","SpoilerOrbit/WindshieldPayload.GroutLandinggear-EasementChisel",2,"1",2,"2","48","48","48","48","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-07-24 13:13:40","296","2023-07-24 13:13:40","296","296","0","{NULL}"
"sample-bucket","SpoilerOrbit/RoverNacelle-RadarDashboard",2,"1",2,"2","64","64","64","192","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","2","0.66666666666666666667","2023-10-29 12:42:18","199","2023-10-26 12:42:04","202","201","0","{NULL}"
"sample-bucket","PlumbClinker",1,"45",4,"3","158848","32","17288","56065536","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2208","49","0.43412623398445704684","2023-08-02 09:08:27","287","2021-10-07 13:49:21","951","501","0","{NULL}"
"sample-bucket","PlumbClinker/ElevatorLeafspring.FuelpumpZenith",2,"2",2,"2","2944","48","473","6624","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.54347826086956521739","2023-03-08 18:39:34","434","2021-12-06 12:53:09","891","501","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor",2,"37",4,"3","158848","32","24425","45943216","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","1178","31","0.43441033818790569646","2023-08-02 09:08:27","287","2021-10-07 13:49:21","951","503","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/$'BackfillLintel'",3,"1",3,"3","32","32","32","32","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-08-02 09:08:27","287","2023-08-02 09:08:27","287","287","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-MasonryLeafspring",3,"4",4,"3","143312","64","29650","592992","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","12","3","0.49252603745075818898","2023-03-08 18:39:35","434","2022-09-19 09:08:56","604","519","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-MasonryLeafspring/JoistLandinggear",4,"2",4,"4","143312","2464","73348","293392","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49686426351093417680","2022-09-20 08:40:22","603","2022-09-19 09:08:56","604","604","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring",3,"8",4,"3","158848","64","22139","929856","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","26","3","0.32194232225204762888","2023-03-16 08:21:57","426","2022-11-12 09:39:48","550","450","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring/JoistLandinggear",4,"2",4,"4","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-11-12 09:40:10","550","2022-11-12 09:39:48","550","550","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular",3,"4",4,"3","141872","64","22975","597344","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","4","0.50029463759575721862","2023-03-16 08:21:57","426","2023-03-05 08:53:11","437","433","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular/JoistLandinggear",4,"2",4,"4","141872","4304","73124","292496","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49975384278759367649","2023-03-16 08:21:55","426","2023-03-05 08:53:11","437","432","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade",3,"8",4,"3","145296","64","22566","902624","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","24","3","0.33151345410713652639","2023-03-16 08:26:17","426","2021-12-27 10:24:05","870","500","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade/JoistLandinggear",4,"2",4,"4","145296","4304","74800","149600","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2021-12-27 10:26:32","870","2021-12-27 10:25:52","870","870","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade-WheelRebar",3,"4",4,"3","141872","64","24884","597216","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.50018753683759309864","2023-03-16 08:26:17","426","2023-02-26 17:16:26","444","434","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade-WheelRebar/JoistLandinggear",4,"2",4,"4","141872","4304","73124","292496","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49975384278759367649","2023-03-16 08:26:15","426","2023-02-26 17:16:26","444","435","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ThrustCabinfilter",3,"4",4,"3","145296","64","30289","908672","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","22","5","0.67150302859557684181","2023-03-16 09:10:08","426","2021-10-07 13:50:34","951","611","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ThrustCabinfilter/JoistLandinggear",4,"2",4,"4","145296","4304","74253","445520","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.67157478901059436164","2023-03-16 09:10:06","426","2021-10-07 13:50:34","951","730","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ClutchClutch",3,"8",4,"3","145296","64","22546","901824","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","24","3","0.33092044567454403520","2023-03-16 09:12:40","426","2021-10-07 13:49:21","951","518","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ClutchClutch/JoistLandinggear",4,"2",4,"4","145296","4304","74800","149600","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2021-10-07 13:50:09","951","2021-10-07 13:49:21","951","951","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ClutchClutch-HoodFascia",3,"4",4,"3","143312","64","24851","596416","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.49951711557034016525","2023-03-16 09:12:40","426","2023-01-15 12:49:11","486","445","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","143312","2464","73024","292096","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49906879929886064855","2023-03-16 09:12:38","426","2023-01-15 12:49:11","486","456","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/FlapFairing-ModuleLaunchpad",3,"4",4,"3","143312","64","25004","600096","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","4","0.50258625286620807337","2023-03-16 09:13:03","426","2023-01-17 13:09:04","484","444","0","{NULL}"
"sample-bucket","PlumbClinker/SteeringrackOxygensensor/FlapFairing-ModuleLaunchpad/JoistLandinggear",4,"2",4,"4","143312","4304","73484","293936","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50220456153720537804","2023-03-16 09:13:01","426","2023-01-17 13:09:04","484","455","0","{NULL}"
"sample-bucket","PlumbClinker/orbit",2,"2",2,"2","2944","32","458","6416","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.53117206982543640898","2023-03-08 18:39:50","434","2022-03-15 08:34:35","792","486","0","{NULL}"
"sample-bucket","PlumbClinker/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"2",2,"2","2816","112","498","3488","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","5","2","0.16055045871559633028","2023-03-08 18:39:51","434","2021-10-08 07:11:56","950","509","0","{NULL}"
"sample-bucket","PlumbClinker/WindshieldPayload.RotorBattery-RotorPiling-FlapFairing-BalljointThrust",2,"2",2,"2","2752","48","434","3040","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","5","2","0.07894736842105263158","2023-03-08 18:39:53","434","2022-01-16 12:09:38","850","495","0","{NULL}"
"sample-bucket","AggregatesDifferential",1,"23",4,"2","141872","32","3969","4488432","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","832","36","0.09249733537235275036","2023-12-28 12:44:34","139","2022-11-07 09:00:26","555","436","0","{NULL}"
"sample-bucket","AggregatesDifferential/JetengineAggregates",2,"2",2,"2","2800","32","427","2992","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","5","2","0.05347593582887700535","2023-03-08 18:39:54","434","2023-02-06 12:39:57","464","440","0","{NULL}"
"sample-bucket","AggregatesDifferential/LandinggearModule-PlumbCrankshaft-PenumbraAxle",2,"2",2,"2","2768","64","740","5920","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","6","3","0.52162162162162162162","2023-03-08 18:39:56","434","2022-11-07 09:00:26","555","465","0","{NULL}"
"sample-bucket","AggregatesDifferential/ParachuteClinker-AccelerometerSteeringrack",2,"2",2,"2","2944","32","767","12272","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","14","7","0.75488917861799217731","2023-03-08 18:39:59","434","2022-11-07 09:02:07","555","465","0","{NULL}"
"sample-bucket","AggregatesDifferential/SuspensionAltimeter.ThrottleThruster",2,"2",2,"2","2976","64","810","12960","2","{enc,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","14","7","0.76172839506172839506","2023-03-08 18:40:02","434","2022-11-07 12:47:43","555","465","0","{NULL}"
"sample-bucket","AggregatesDifferential/SteeringrackOxygensensor",2,"6",4,"4","141872","64","48368","1160832","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-28 12:44:34","139","2023-06-26 07:37:42","324","232","0","{NULL}"
"sample-bucket","AggregatesDifferential/SteeringrackOxygensensor/NoseconeExcavator",3,"3",4,"4","139344","64","47947","287680","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-28 12:44:34","139","2023-12-28 12:44:30","139","139","0","{NULL}"
"sample-bucket","AggregatesDifferential/SteeringrackOxygensensor/NoseconeExcavator/JoistLandinggear",4,"2",4,"4","139344","4432","71888","143776","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-12-28 12:44:32","139","2023-12-28 12:44:30","139","139","0","{NULL}"
"sample-bucket","AggregatesDifferential/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"3",4,"4","141872","64","48789","292736","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:37:46","324","2023-06-26 07:37:42","324","324","0","{NULL}"
"sample-bucket","AggregatesDifferential/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","141872","4432","73152","146304","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-26 07:37:44","324","2023-06-26 07:37:42","324","324","0","{NULL}"
"sample-bucket","OrbiterRadar",1,"58",5,"3","158848","32","22680","159595936","4","{enc,jdk,jks,json}","1","{STANDARD_IA}","False","0","0.0000000000000000000000000000","True","5239","90","0.64828167053075837721","2023-11-14 14:22:07","183","2021-05-23 14:25:58","1088","484","0","{NULL}"
"sample-bucket","AggregatesDifferential/AlternatorYoke-StarboardTransponder",2,"2",2,"2","2784","64","742","5936","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","6","3","0.52021563342318059299","2023-03-08 18:40:04","434","2022-11-07 09:05:55","555","465","0","{NULL}"
"sample-bucket","AggregatesDifferential/orbit",2,"1",2,"2","64","32","48","96","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","1","0.33333333333333333333","2023-12-18 09:39:38","149","2023-12-18 09:39:26","149","149","0","{NULL}"
"sample-bucket","AggregatesDifferential/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"2",2,"2","2752","48","649","5840","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","7","3","0.52054794520547945205","2023-10-29 12:59:15","199","2022-11-07 09:10:28","555","436","0","{NULL}"
"sample-bucket","AggregatesDifferential/WindshieldPayload.ChiselHood-GravityExtravehicular",2,"2",2,"2","2752","48","724","5792","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","6","3","0.51657458563535911602","2023-03-08 18:40:07","434","2022-11-07 09:12:08","555","465","0","{NULL}"
"sample-bucket","AggregatesDifferential/TransponderStabilizer-ParachuteQuasar",2,"2",2,"2","2768","80","464","3248","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","5","2","0.12315270935960591133","2023-03-08 18:40:09","434","2022-11-07 09:13:07","555","453","0","{NULL}"
"sample-bucket","AxleTrunk",1,"30",5,"3","161920","32","23566","44869632","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","1424","47","0.60394700807887169656","2023-03-16 06:36:34","426","2020-09-14 12:04:22","1339","586","0","{NULL}"
"sample-bucket","AxleTrunk/ElevatorLeafspring.FuelpumpZenith",2,"2",2,"2","2960","32","472","6608","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.53995157384987893462","2023-03-08 18:39:08","434","2020-09-14 14:58:59","1339","565","0","{NULL}"
"sample-bucket","AxleTrunk/ElevatorLeafspring.OilfilterRudder",2,"2",2,"2","3008","48","515","7216","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","12","6","0.56541019955654101996","2023-03-08 18:39:11","434","2020-09-14 15:02:36","1339","565","0","{NULL}"
